lat,lon
52.299331,4.951261
52.299374,4.951223
52.299778,4.951385
52.299737,4.951424
52.299568,4.951363
52.299544,4.951289
52.300014,4.952232
52.300057,4.952192
52.300077,4.952414
52.300121,4.952374
52.3004,4.953184
52.300478,4.953974
52.300459,4.953899
52.300575,4.953692
52.300496,4.95363
52.298321,4.950762
52.298345,4.950834
52.298093,4.950971
52.298116,4.951046
52.298446,4.952389
52.298422,4.952316
52.298476,4.954626
52.298395,4.954224
52.298351,4.954261
52.298093,4.953512
52.298202,4.953663
52.297984,4.953023
52.297851,4.952643
52.297804,4.952681
52.298057,4.952579
52.298002,4.952701
52.298029,4.952771
52.296754,4.951102
52.296734,4.951029
52.297265,4.950943
52.29722,4.95098
52.297079,4.95071
52.297038,4.950841
52.297071,4.951904
52.297522,4.951829
52.297592,4.951887
52.297562,4.951299
52.297569,4.951448
52.297596,4.951518
52.297373,4.951421
52.297418,4.951389
52.297331,4.951662
52.297365,4.951729
52.296302,4.951423
52.296361,4.951459
52.296304,4.951707
52.296237,4.951677
52.296105,4.952783
52.296129,4.952857
52.296631,4.952304
52.296655,4.952376
52.296438,4.952262
52.296481,4.952221
52.296411,4.952506
52.296433,4.952577
52.346892,4.839672
52.3469,4.839348
52.347279,4.839375
52.34709,4.839352
52.347154,4.839572
52.347099,4.839646
52.359174,4.826864
52.359221,4.827559
52.351194,4.82429
52.35099,4.824352
52.355604,4.817676
52.35574,4.817681
52.355729,4.817824
52.355155,4.814988
52.355328,4.816311
52.355374,4.816072
52.403526,4.895315
52.43196,4.915729
52.431968,4.916532
52.431928,4.916599
52.431983,4.916115
52.431944,4.916184
52.426139,4.905815
52.426436,4.90568
52.426441,4.905763
52.420896,4.907877
52.420881,4.907941
52.419675,4.899032
52.419634,4.898843
52.419589,4.89735
52.419701,4.897878
52.419645,4.898216
52.419656,4.89811
52.419085,4.894988
52.41928,4.895868
52.419368,4.896071
52.419729,4.906508
52.419772,4.906597
52.419685,4.905348
52.419742,4.905811
52.419415,4.904402
52.419294,4.904291
52.419174,4.90362
52.419203,4.903311
52.419605,4.900771
52.419518,4.901992
52.392409,4.95826
52.334961,4.873797
52.334959,4.874091
52.334964,4.875439
52.334962,4.874823
52.334958,4.871875
52.334956,4.871134
52.334956,4.870709
52.346862,4.873611
52.346713,4.873752
52.346753,4.87448
52.346853,4.874349
52.346951,4.876529
52.346772,4.87616
52.346925,4.875803
52.34688,4.875073
52.34678,4.875441
52.346605,4.871232
52.346755,4.871294
52.346615,4.871825
52.346796,4.871992
52.34667,4.873029
52.346826,4.872642
52.34664,4.872389
52.346602,4.870504
52.346711,4.870602
52.346682,4.86989
52.346575,4.869777
52.346645,4.868527
52.346546,4.869044
52.346656,4.869199
52.352923,4.870067
52.352308,4.870352
52.352605,4.870322
52.357454,4.876151
52.357524,4.876101
52.357344,4.875437
52.357228,4.874998
52.35692,4.87419
52.356991,4.874133
52.35681,4.873776
52.35688,4.873725
52.356708,4.873402
52.356787,4.873392
52.35618,4.871153
52.356201,4.87153
52.356275,4.871502
52.356516,4.87269
52.356586,4.872646
52.356378,4.872182
52.356447,4.872134
52.354059,4.866372
52.354146,4.866335
52.355913,4.870174
52.355694,4.869674
52.355764,4.869622
52.35552,4.86902
52.355588,4.868976
52.355429,4.868383
52.355356,4.868423
52.354345,4.867246
52.35465,4.867772
52.354954,4.867969
52.355006,4.867829
52.361332,4.866693
52.361519,4.867502
52.363861,4.866591
52.36367,4.866843
52.363589,4.866803
52.363555,4.866842
52.362554,4.867528
52.363272,4.867101
52.362832,4.867399
52.363029,4.867201
52.361778,4.868128
52.362067,4.867864
52.362218,4.867824
52.36286,4.875099
52.361739,4.873888
52.361881,4.873853
52.361983,4.873757
52.36236,4.870682
52.362696,4.871984
52.362983,4.873078
52.368897,4.870641
52.368692,4.870035
52.367419,4.872939
52.367389,4.872479
52.367305,4.872535
52.367544,4.873349
52.367618,4.873351
52.367614,4.873303
52.367761,4.873474
52.367648,4.873704
52.367713,4.873646
52.368334,4.875985
52.368262,4.876046
52.368258,4.875711
52.36817,4.875772
52.36797,4.874928
52.368027,4.87498
52.36804,4.874885
52.368147,4.875289
52.368073,4.87534
52.367762,4.874121
52.367831,4.874073
52.367864,4.874516
52.367932,4.874463
52.366814,4.870435
52.366784,4.870607
52.366751,4.870694
52.366901,4.871205
52.36706,4.871758
52.367064,4.871703
52.371502,4.849646
52.371748,4.849524
52.371975,4.849402
52.369723,4.850273
52.370034,4.849917
52.380575,4.854833
52.380663,4.854949
52.380625,4.854914
52.380787,4.854276
52.3809,4.854453
52.375328,4.864005
52.370156,4.865198
52.370334,4.864701
52.370241,4.864473
52.370765,4.909324
52.370577,4.909024
52.370453,4.908814
52.370253,4.908373
52.369979,4.908567
52.369961,4.908598
52.371971,4.895553
52.372117,4.895063
52.373231,4.893202
52.372867,4.892975
52.373168,4.889266
52.373339,4.888703
52.373196,4.888667
52.373319,4.889113
52.373182,4.888958
52.372403,4.889813
52.372591,4.890545
52.37282,4.890732
52.372986,4.890688
52.375475,4.892322
52.377684,4.895228
52.37741,4.895245
52.376942,4.894615
52.376842,4.894387
52.375945,4.892962
52.376747,4.893243
52.376471,4.893731
52.376347,4.893537
52.382645,4.891315
52.379607,4.896653
52.383053,4.888425
52.379696,4.893421
52.37968,4.893449
52.379535,4.8937
52.379514,4.893734
52.379297,4.894138
52.379383,4.894022
52.379378,4.893978
52.382285,4.887929
52.38183,4.888744
52.381666,4.889052
52.381679,4.889007
52.382132,4.888204
52.381987,4.888464
52.381235,4.889791
52.381061,4.890096
52.380244,4.892121
52.380161,4.89243
52.380472,4.891245
52.380377,4.891601
52.380821,4.890515
52.380653,4.890809
52.375718,4.908896
52.375713,4.909096
52.377393,4.902253
52.376213,4.902684
52.400016,4.902981
52.387645,4.908613
52.388097,4.908972
52.390909,4.909807
52.390904,4.909368
52.390916,4.909067
52.39097,4.908715
52.391145,4.908104
52.391048,4.908381
52.391595,4.907252
52.391296,4.907781
52.391443,4.907516
52.394226,4.901299
52.393404,4.902683
52.393358,4.902585
52.393572,4.903049
52.393536,4.903378
52.393806,4.902656
52.393866,4.902203
52.394067,4.901939
52.388899,4.904996
52.388983,4.904833
52.39084,4.903951
52.390364,4.904064
52.38977,4.904442
52.390059,4.904337
52.391624,4.90356
52.39136,4.903572
52.392107,4.903209
52.392546,4.902986
52.392469,4.903107
52.392446,4.903156
